  x  y  f
      1878.55      1331.45      29911.1
      2041.15      747.646      29889.3
      2132.74      2171.62      29889.0
      1023.61      1038.21      29735.4
      1003.31      2175.92      29675.0
      1675.33      2545.99      29661.5
      1569.14      2218.85      29578.0
      2113.54      1974.16      29503.6
      2161.32      1879.94      29459.5
      1751.24      1130.42      29443.9
      996.651      2278.85      29440.4
      1902.69      2349.49      29381.8
      2007.78      1835.78      29375.1
      2432.68      2136.55      29266.4
      1976.93      1433.98      29234.8
      1963.76      2308.34      29206.8
      1485.19      659.428      29205.6
      895.934      1090.18      29204.5
      2368.14      1611.08      29140.7
      2255.17      1177.49      29076.2
      968.227      704.446      29015.9
      240.031      2561.90      28985.2
      1606.76      2200.63      28968.6
      1887.92      1292.18      28951.0
      891.968      631.550      28919.3
      2049.82      2504.08      28919.0
      1914.39      1393.21      28843.5
      1978.50      2167.36      28810.9
      796.802      1375.70      28770.8
      1340.89      2389.71      28716.5
      2136.96      1739.00      28614.4
      1871.13      2575.14      28607.1
      1971.98      931.332      28553.6
      1457.41      1422.06      28544.5
      1555.71      2282.19      28455.7
      1931.07      243.192      28391.2
      1760.54      1146.67      28362.4
      2352.95      2339.82      28356.7
      1304.54      1276.32      28348.7
      2033.27      2475.77      28331.0
      453.621      761.613      28323.7
      1431.47      2549.20      28290.6
      1648.07      1321.32      28280.8
      1679.19      2059.04      28279.2
      1378.52      2142.50      28087.1
      2223.84      1623.06      28068.6
      1932.06      2090.45      28034.9
      1810.58      2478.49      28023.0
      1490.78      2121.04      28007.8
      2155.22      2401.98      28005.9
      1046.08      1105.50      27925.1
      1509.60      2004.58      27916.1
      909.906      1936.44      27895.6
      1812.48      2097.38      27887.0
      599.817      2416.01      27874.0
      1926.91      474.357      27812.2
      735.912      1912.99      27555.4
      1447.14      1813.23      27527.3
      1623.11      1468.30      27523.0
      699.805      2045.48      27458.0
      1802.60      980.926      27421.4
      898.625      1771.57      27418.2
      1966.27      1972.04      27383.3
      424.115      501.141      27357.1
      1423.28      2094.06      27293.4
      2238.29      1409.65      27287.5
      1896.86      1776.13      27253.0
      1577.78      2137.01      27243.3
      1011.89      1248.28      27241.6
      577.755      1924.70      27234.0
      433.741      1246.48      27231.9
      718.861      1665.06      27231.9
      1191.48      1223.02      27213.4
      2133.99      1557.05      27192.3
      1063.71      2464.34      27189.6
      1354.24      1155.34      27169.9
      603.770      1735.99      27129.8
      1090.04      1185.23      27079.1
      2054.61      1397.01      27069.3
      1123.48      179.788      27017.5
      1733.65      1793.60      27006.1
      1068.38      474.969      26988.4
      1909.01      911.960      26956.7
      1679.60      2505.36      26843.9
      698.822      1417.67      26719.4
      535.568      893.220      26719.1
      778.425      918.595      26635.0
      406.329      2379.04      26593.7
      1781.18      1113.37      26547.5
      1943.60      985.462      26525.6
      1702.14      2488.45      26458.8
      1437.77      1934.41      26406.7
      2387.35      1366.03      26381.4
      603.205      1830.09      26340.8
      1625.22      890.297      26328.8
      1855.34      1479.10      26311.0
      1937.57      797.749      26310.7
      929.268      2351.30      26286.4
      1004.94      656.806      26240.8
      2185.06      1283.35      26222.2
      2232.97      1295.61      26196.6
      2336.86      2155.02      26189.8
      1649.24      253.456      26173.9
      1698.89      1951.44      26164.0
      62.8520      836.501      26140.9
      632.078      1916.89      26096.4
      1680.50      2611.75      26087.0
      2213.58      919.935      26082.1
      844.676      1935.21      26048.0
      2001.51      1492.28      25990.8
      2237.56      882.752      25948.0
      2213.82      619.149      25932.8
      1383.20      863.444      25907.8
      1943.38      772.348      25876.9
      872.524      2071.89      25863.3
      1954.42      1829.12      25807.1
      1785.92      1811.06      25756.2
      1556.49      1607.12      25750.1
      2365.37      1198.62      25705.3
      1180.50      1738.08      25646.2
      1846.72      939.355      25645.9
      1286.69      1341.47      25615.6
      421.850      882.489      25609.4
      1825.86      1641.97      25609.2
      2059.99      1470.49      25565.8
      1286.30      1057.47      25559.9
      1790.52      2265.22      25556.7
      1699.67      2322.14      25485.3
      847.121      2096.32      25454.0
      1715.85      1797.32      25420.3
      2020.90      1711.06      25397.3
      973.574      2125.53      25389.2
      1561.93      2228.11      25379.1
      2213.17      1365.91      25374.6
      957.514      1742.36      25358.1
      1003.24      880.474      25352.4
      2392.23      243.005      25349.4
      1516.94      1674.92      25333.5
      2115.90      1577.81      25193.9
      1377.90      1326.40      25183.4
      2075.78      881.403      25174.2
      914.388      991.463      25124.1
      1546.93      1324.95      25057.4
      2016.71      1867.85      24976.8
      1894.51      1751.54      24965.8
      1291.32      992.942      24963.2
      2072.57      2449.39      24900.6
      777.951      1782.10      24868.1
      428.457      808.219      24864.3
      2391.82      1578.35      24844.9
      1007.39      938.445      24789.8
      736.332      1850.18      24788.3
      518.676      595.983      24780.9
      2252.61      1811.94      24752.8
      684.494      1932.85      24641.1
      1526.06      1325.93      24624.2
      549.947      1494.02      24622.6
      1625.82      1194.82      24593.0
      1023.49      1532.87      24558.8
      1714.16      1909.78      24536.7
      2215.60      1843.66      24534.4
      1211.89      1428.42      24494.6
      2495.07      394.773      24482.2
      925.121      1901.11      24475.1
      2206.56      2452.39      24445.8
      939.609      974.371      24434.5
      959.369      1369.06      24398.5
      796.865      857.292      24364.9
      881.938      1068.36      24343.2
      2170.91      2123.37      24334.9
      1668.28      1393.59      24288.6
      1268.81      2397.00      24252.2
      1928.10      1258.36      24210.5
      505.397      947.253      24210.2
      565.336      1093.26      24202.7
      2242.85      1077.70      24189.9
      1473.65      2146.26      24175.0
      2105.60      920.349      24170.8
      1569.01      2020.92      24166.4
      570.373      2102.49      24147.1
      315.584      2588.27      24125.1
      1960.35      1798.40      24121.2
      1553.74      1839.36      24094.9
      1162.01      2237.33      24048.0
      1836.17      1406.17      24038.1
      1761.95      765.532      24022.0
      1599.31      1854.06      24010.8
      1606.51      1912.48      23980.5
      1650.07      1149.71      23977.9
      1441.91      1973.84      23934.5
      627.026      1174.60      23923.3
      555.403      2197.71      23889.5
      2320.91      1771.26      23863.3
      2293.26      1698.34      23854.8
      2391.92      1527.46      23814.4
      1075.89      1835.23      23793.9
      1271.69      822.685      23768.6
      2268.56      2394.44      23767.0
      1745.50      1160.65      23715.4
      637.452      2486.43      23712.2
      1808.12      1079.26      23692.5
      847.753      1828.92      23669.2
      485.440      972.944      23669.1
      1641.88      505.218      23667.7
      2176.79      2320.33      23654.4
      920.740      774.631      23609.1
      567.228      589.388      23600.4
      67.9014      1637.93      23594.6
      932.987      2530.62      23569.4
      1881.05      2174.80      23532.0
      601.657      2074.30      23498.2
      2248.29      2277.51      23468.6
      519.750      1650.28      23439.2
      1582.26      1190.45      23437.4
      1462.04      2590.04      23430.7
      1696.66      2035.18      23420.7
      1033.93      2083.47      23337.9
      709.445      1470.36      23323.9
      845.200      780.162      23315.1
      544.251      821.292      23312.5
      968.364      933.127      23305.8
      969.992      1516.47      23258.4
      2274.16      1303.06      23219.4
      1596.22      1435.42      23193.7
      2076.66      1911.38      23154.3
      1545.40      1844.08      23114.6
      1438.60      877.142      23108.7
      1854.21      2439.90      23067.9
      1210.35      2139.14      23046.8
      1672.25      2059.34      23015.6
      788.022      2000.79      23013.4
      1966.91      1715.06      23003.3
      1069.37      1658.64      22984.0
      2204.36      1035.28      22955.2
      1219.17      2232.29      22939.0
      1092.23      1881.41      22927.9
      1523.43      1666.09      22908.0
      1856.40      1856.63      22903.9
      1593.88      2466.61      22885.8
      674.636      2402.50      22874.8
      1746.71      2167.97      22842.5
      2124.47      1252.20      22802.2
