            x            y            a            d            m            sx            sy             sm            c
  1476.946655   439.086334   266.489441   -28.836651    14.057964     0.005354     0.004939     0.003296     0.984528
   965.152161  1097.494751   266.457214   -28.762811    14.058967     0.005433     0.005122     0.003339     0.981300
  1095.539795   803.145752   266.477128   -28.787848    14.064039     0.005537     0.005020     0.003346     0.987072
   826.639221  1155.439209   266.459615   -28.748738    14.068650     0.005570     0.005177     0.003383     0.981691
  1463.329956   760.263794   266.460491   -28.819758    14.076626     0.005583     0.005140     0.003392     0.978756
  1516.877930   606.859375   266.471681   -28.831640    14.079872     0.005489     0.005067     0.003370     0.977088
   894.201050  1556.134521   266.418798   -28.734504    14.082610     0.005535     0.005082     0.003386     0.982482
   900.387695  1195.852417   266.451749   -28.752727    14.084175     0.005626     0.005113     0.003406     0.964795
   702.039795   930.364746   266.487397   -28.749707    14.089075     0.005542     0.005227     0.003420     0.982653
  1535.292603   415.786102   266.488329   -28.842525    14.091605     0.005637     0.005178     0.003429     0.987442
  1561.210327  1463.048706   266.390016   -28.793115    14.096742     0.005606     0.005120     0.003425     0.990852
   838.521912   354.414703   266.533021   -28.789068    14.102695     0.004813     0.004866     0.004480     0.969554
   790.596252   539.645813   266.518569   -28.776084    14.105285     0.005768     0.005329     0.003493     0.974344
   826.123047   484.459229   266.521685   -28.781675    14.105422     0.005656     0.005338     0.003483     0.981694
  1394.262573   881.222107   266.453173   -28.808214    14.107806     0.005709     0.005258     0.003480     0.988751
  1330.111206   690.402283   266.474417   -28.812398    14.107851     0.005662     0.005336     0.003486     0.975717
   334.157990   249.943207   266.570896   -28.753312    14.113657     0.005670     0.005197     0.003474     0.980416
  1502.513794  1103.536987   266.426547   -28.806050    14.124530     0.005891     0.005459     0.003568     0.991698
  1385.132324   525.103210   266.486626   -28.824983    14.127966     0.005737     0.005279     0.003522     0.982036
  1231.517822  1503.037720   266.404803   -28.764442    14.130073     0.005876     0.005295     0.003550     0.986131
   779.227112  1542.202393   266.426526   -28.725875    14.130353     0.005808     0.005353     0.003547     0.988187
   411.514709  1348.535156   266.465009   -28.705608    14.134806     0.005947     0.005512     0.003602     0.981942
   592.811096  1472.011719   266.443451   -28.714225    14.134842     0.005793     0.005294     0.003543     0.981727
   991.843079  1479.622681   266.420398   -28.746178    14.141782     0.005857     0.005499     0.003594     0.981113
   564.318420   481.572723   266.536601   -28.760596    14.145888     0.005962     0.005553     0.003628     0.984241
   597.802429   438.467621   266.538715   -28.765427    14.156211     0.005961     0.005601     0.003656     0.985424
  1091.536133  1370.381348   266.424909   -28.759629    14.162543     0.006095     0.005632     0.003691     0.978150
   426.840118  1478.614258   266.452133   -28.700454    14.163543     0.005978     0.005615     0.003668     0.975223
  1004.360229  1207.439209   266.444854   -28.760581    14.165948     0.006093     0.005663     0.003703     0.981412
   356.202545  1108.562012   266.490280   -28.712923    14.167012     0.006027     0.005659     0.003689     0.984407
   733.603394  1287.465210   266.452621   -28.734708    14.175687     0.006160     0.005720     0.003738     0.986225
   869.722900   640.164734   266.504844   -28.777558    14.176562     0.006081     0.005568     0.003700     0.986000
   756.232727   836.728088   266.493021   -28.758701    14.177617     0.006078     0.005634     0.003712     0.991590
   639.593323   109.881294   266.566772   -28.784951    14.178940     0.006141     0.005565     0.003713     0.976451
   378.562622   790.501343   266.518428   -28.730364    14.180450     0.006200     0.005751     0.003760     0.981254
   763.719299  1309.205566   266.448926   -28.736079    14.183275     0.004206     0.005769     0.004731     0.989521
  1087.407837  1505.522217   266.412650   -28.752646    14.184363     0.006212     0.005768     0.003769     0.986331
   535.802002    78.384109   266.575490   -28.778082    14.190348     0.006149     0.005760     0.003766     0.977031
  1236.440308  1482.277954   266.406446   -28.765862    14.192647     0.006249     0.005732     0.003785     0.984271
   933.736816  1157.100098   266.453463   -28.757334    14.198020     0.006186     0.005643     0.003767     0.984312
  1365.273682  1476.933838   266.399718   -28.776561    14.203929     0.006223     0.005663     0.003787     0.982643
   863.538757  1593.916626   266.417025   -28.730161    14.205234     0.007263     0.003962     0.005215     0.988876
  1015.666504    82.953331   266.548223   -28.816760    14.210423     0.006288     0.005696     0.003812     0.984431
   514.701599  1568.894897   266.438873   -28.703132    14.210722     0.006278     0.005715     0.003814     0.986370
  1501.393433   207.499451   266.509503   -28.850013    14.212627     0.006374     0.005921     0.003872     0.978987
  1007.259949   786.481384   266.483613   -28.781513    14.214981     0.006328     0.005922     0.003867     0.988622
   419.778900    47.607269   266.584825   -28.770187    14.216594     0.006309     0.005905     0.003858     0.983862
  1191.989014   145.632706   266.532554   -28.827974    14.218318     0.006239     0.005887     0.003849     0.987347
  1086.079346  1110.097412   266.449276   -28.771989    14.221036     0.006230     0.005745     0.003833     0.987059
  1239.193115   837.671936   266.465889   -28.797791    14.224859     0.006336     0.005916     0.003880     0.988098
  1269.111572   318.741394   266.512217   -28.825721    14.226226     0.006292     0.005869     0.003870     0.985836
  1340.297363   108.185524   266.527716   -28.841835    14.227378     0.006386     0.005850     0.003884     0.981490
  1531.319092   169.177948   266.511373   -28.854322    14.227476     0.006396     0.005848     0.003885     0.985968
   363.866638  1363.114990   266.466329   -28.701030    14.227570     0.006291     0.005793     0.003861     0.978528
  1313.797241   650.163513   266.479053   -28.813054    14.234253     0.006371     0.005862     0.003895     0.985107
   398.585571   519.714783   266.542344   -28.745288    14.235725     0.006498     0.005969     0.003932     0.985608
  1345.614014   237.070160   266.515491   -28.835934    14.239368     0.006480     0.005861     0.003921     0.982916
  1342.323975   857.547546   266.458273   -28.805170    14.245874     0.006541     0.006095     0.003980     0.983289
  1379.799438   450.367310   266.493840   -28.828224    14.245984     0.006470     0.006054     0.003962     0.980227
   597.861694   740.571899   266.510775   -28.750591    14.250364     0.006468     0.006094     0.003975     0.979893
   939.155334   187.056717   266.542872   -28.805445    14.256984     0.006468     0.005930     0.003965     0.988366
  1069.662720  1164.430908   266.445172   -28.767987    14.260894     0.006640     0.006178     0.004036     0.983000
  1143.851562   977.665344   266.458284   -28.783182    14.261739     0.006531     0.006118     0.004009     0.983218
  1495.489746   605.295532   266.473025   -28.829984    14.268423     0.006712     0.006163     0.004064     0.987791
  1008.315430   709.450989   266.490677   -28.785385    14.270756     0.006692     0.006237     0.004075     0.985252
   784.949280  1565.129028   266.424087   -28.725211    14.274337     0.006540     0.006049     0.004027     0.983602
   873.293335   929.504456   266.477889   -28.763627    14.274360     0.006702     0.006260     0.004085     0.988904
  1109.769775   563.242920   266.498520   -28.800792    14.282188     0.006688     0.006185     0.004084     0.984164
   793.626282  1069.523315   266.469405   -28.750288    14.288704     0.006827     0.006348     0.004144     0.988137
  1368.249878   108.249443   266.526145   -28.844098    14.289327     0.006746     0.006233     0.004115     0.985663
  1593.651611    89.864555   266.515223   -28.863271    14.292500     0.004618     0.006916     0.005324     0.980732
   656.753845   616.542603   266.518948   -28.761458    14.296187     0.006809     0.006376     0.004159     0.986057
  1101.139771  1530.512085   266.409571   -28.752528    14.298328     0.006761     0.006379     0.004160     0.983509
  1154.342651   901.372498   266.464751   -28.787783    14.298947     0.006873     0.006375     0.004177     0.976456
   699.599121   339.642609   266.542160   -28.778532    14.299129     0.006894     0.006372     0.004176     0.976709
   373.931854   938.624573   266.504994   -28.722711    14.299732     0.006736     0.006351     0.004151     0.981504
  1054.818604   856.690247   266.474457   -28.781916    14.306089     0.006818     0.006362     0.004176     0.990611
   533.914368  1490.937256   266.445000   -28.708523    14.308175     0.006753     0.006297     0.004199     0.985190
   801.968079  1233.035156   266.453824   -28.742924    14.315115     0.006777     0.006241     0.004174     0.992612
  1242.505981   430.701660   266.503348   -28.818063    14.315668     0.007027     0.006453     0.004239     0.977109
  1427.811401   202.994843   266.514041   -28.844271    14.317562     0.006856     0.006265     0.004192     0.983867
   968.839233   392.372314   266.522216   -28.797766    14.319617     0.006980     0.006131     0.005000     0.928734
  1139.472656  1427.807251   266.416915   -28.760687    14.321698     0.004507     0.005584     0.005643     0.989822
   484.169586  1444.429443   266.452082   -28.706780    14.327643     0.006965     0.006550     0.004276     0.984138
   841.820740   828.561279   266.488984   -28.766038    14.329087     0.006978     0.006561     0.004279     0.971630
  1093.601318  1018.567932   266.457317   -28.777099    14.329452     0.007096     0.006583     0.004301     0.986455
   406.845093   411.801300   266.551862   -28.751258    14.332167     0.006951     0.006435     0.004261     0.986084
  1323.560059   117.464134   266.527795   -28.840023    14.333202     0.007134     0.006616     0.004325     0.980037
   377.572510   345.732483   266.559609   -28.752129    14.335689     0.007125     0.006533     0.004310     0.984275
  1461.551514  1563.862305   266.386286   -28.780081    14.337522     0.007119     0.006453     0.004302     0.985491
   577.643311   212.292847   266.560763   -28.774900    14.337923     0.007118     0.006559     0.004318     0.986920
   448.956207  1329.028198   266.464716   -28.709601    14.338964     0.006925     0.006375     0.004267     0.986923
